ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
75,36,2,12,B,12,B-12,2021-03-30 00:25:20 +02:00,1,0,,279,188.0496,17.4885,54.6623,0.779729,1.308997,1.302188,209670.79,39182.14,47455.43,486.7497,91.4376,107.8750,540.256951,383.159930,608.568892,1336.452689,909.447036,1866.553033,1.275150,0.915590,1.408888,3.270764,2.157466,4.242331,252.9645,25.4742,73.9397,0.582039,1.783211,1.643212,49615.27,65312.20,23254.81,5611172.08,90.1878,114.3408,41.5631,9509.9327,25.55,6.09,1.94,6122.60,227.21,445.14,164.38,12344.31,34.219055,41.644271,58.149246,4.955816,32.398414,49.192009,63.615276,2.945175,105.342736,144.173167,192.350924,15.175268,100.476724,149.835898,192.901795,12.758756,200.575156,412.182143,412.894174,79.348834,62.222770,92.836881,118.666953,10.133429,0.056803,0.069814,0.096276,0.008636,0.053779,0.081851,0.105203,0.005600,0.175589,0.241662,0.319385,0.027037,0.167585,0.250305,0.320065,0.023420,0.355534,0.691858,0.696570,0.147646,0.104300,0.155553,0.197415,0.018328
83,37,2,13,B,13,B-13,2021-03-30 00:25:41 +02:00,1,0,,150,183.9631,17.1076,53.6083,0.791473,1.274308,1.259922,213134.91,44399.04,53398.86,506.6038,105.0967,122.3226,528.723156,401.400227,629.023597,1353.302556,936.219285,1840.493143,1.261859,0.966764,1.475379,3.361910,2.255304,4.281558,237.1719,24.4828,69.9001,0.597322,1.690329,1.629181,54571.15,69535.79,25524.54,5246500.95,102.7037,125.5578,46.9287,9447.5739,27.37,5.67,1.97,6282.69,255.12,469.03,181.04,12349.20,30.805816,36.789857,50.509225,4.737255,29.292788,43.382590,55.879516,2.870540,95.538375,127.759811,169.279486,14.449409,91.401244,132.969294,170.445696,12.196230,194.009914,385.306999,387.076664,74.901412,57.016126,82.770065,105.434313,9.612438,0.054755,0.066565,0.089728,0.008677,0.052455,0.078687,0.100104,0.005725,0.170831,0.231478,0.302393,0.027120,0.164141,0.240880,0.305452,0.023618,0.365090,0.696551,0.700007,0.145113,0.102522,0.149930,0.188601,0.018319
91,38,2,14,B,14,B-14,2021-03-30 00:26:02 +02:00,1,0,,366,191.5219,17.7397,55.0134,0.771721,1.299556,1.310831,208600.14,36945.82,45686.92,467.9469,82.6989,101.9810,538.147667,362.311296,604.513657,1304.424459,889.510695,1882.664167,1.241041,0.828725,1.365658,3.082455,2.025159,4.228486,262.7388,27.3292,77.8450,0.538884,1.893922,1.761681,48489.81,65398.10,24119.29,5769539.96,81.8803,110.8852,41.1263,9403.8737,23.69,5.23,1.61,6192.25,211.93,446.75,171.03,12014.20,35.911357,42.634886,60.245757,4.899825,34.265153,50.446966,66.271824,2.783384,110.621777,148.354947,200.545800,14.801344,105.903870,154.458831,201.847190,12.229334,204.947258,425.532677,429.821455,76.279616,65.372031,95.621365,124.291554,9.778286,0.057621,0.068251,0.095477,0.008125,0.054791,0.080712,0.105347,0.004884,0.177662,0.237911,0.318939,0.024878,0.169909,0.247582,0.321517,0.020955,0.340998,0.690346,0.697323,0.132492,0.105248,0.153582,0.198263,0.016600
3,39,2,15,B,15,B-15,2021-03-30 00:26:23 +02:00,1,0,,239,184.9178,17.3467,54.1069,0.780587,1.286064,1.304409,200951.10,40785.99,49552.21,476.3272,95.4845,113.0980,526.191505,389.415773,593.859716,1314.863985,919.450209,1809.762711,1.246579,0.920881,1.364591,3.207939,2.179187,4.153053,254.3883,26.5749,76.1029,0.541498,1.856667,1.720135,53691.45,70273.94,25832.88,5597580.37,95.0083,120.1684,44.9569,9388.2980,25.93,5.10,1.77,6165.95,235.66,472.39,181.35,12080.21,33.445898,40.288203,57.138455,5.261970,31.538569,48.065211,63.655632,3.047455,103.005849,140.115292,191.009562,15.866447,98.224576,146.564976,193.321699,13.182477,203.217035,414.034246,422.635649,78.775206,61.093487,90.642446,119.084372,10.481482,0.055521,0.067616,0.094836,0.008900,0.052728,0.080722,0.105664,0.005700,0.171964,0.235330,0.317285,0.027509,0.164611,0.246045,0.321132,0.023690,0.356060,0.693430,0.705956,0.140942,0.102663,0.152166,0.197963,0.018476
11,40,2,16,B,16,B-16,2021-03-30 00:26:44 +02:00,1,0,,336,191.5919,17.6499,55.3607,0.776734,1.297252,1.284757,202635.43,39076.38,46943.01,454.4630,89.0069,103.6838,542.961282,386.977742,613.308810,1320.661243,936.396735,1845.274514,1.236415,0.892259,1.383774,3.076629,2.150978,4.124319,265.5442,27.0883,78.4999,0.543379,1.886738,1.662157,50511.25,64775.36,24172.87,5881898.99,86.6417,107.1181,40.5023,9480.4206,23.39,5.10,1.63,6145.49,228.24,417.22,158.54,12235.49,36.592529,42.432599,60.373692,5.379226,35.018077,49.615507,66.271210,2.989881,113.188468,145.880571,200.022142,16.160883,108.327547,151.317232,201.033221,13.230842,214.553496,420.185727,430.654720,80.498503,67.056957,93.385180,123.778578,10.621531,0.058056,0.067641,0.095303,0.008814,0.055583,0.078670,0.104382,0.005224,0.180103,0.232491,0.316047,0.026846,0.172570,0.240504,0.317388,0.022461,0.357044,0.673500,0.689768,0.138190,0.107087,0.148790,0.195793,0.017836
19,41,2,17,B,17,B-17,2021-03-30 00:27:06 +02:00,1,0,,162,184.8802,17.4058,54.3406,0.772203,1.299888,1.300440,201040.68,39153.49,47184.21,476.8799,92.2075,105.2232,523.886755,373.712001,591.170478,1321.342394,896.022978,1783.217933,1.256807,0.893929,1.372014,3.284548,2.132318,4.102437,247.0590,25.1776,73.3410,0.562402,1.779704,1.647302,50326.10,65438.57,23783.94,5399860.47,91.0052,110.9043,41.2863,9313.4742,25.81,4.72,1.65,6327.17,225.25,435.93,158.12,11879.46,32.997984,39.330267,55.679088,4.557805,31.603913,46.512702,61.294286,2.761958,101.890959,136.573068,184.901712,14.000538,97.798874,142.242473,186.122495,11.810045,198.787343,395.060470,400.100432,70.142125,60.638613,88.092890,114.165951,9.332497,0.056609,0.069973,0.097395,0.007962,0.054426,0.081514,0.106481,0.005240,0.175541,0.241664,0.322431,0.024990,0.168900,0.249933,0.323706,0.021694,0.356356,0.680004,0.692539,0.128706,0.104970,0.155041,0.198143,0.016882
28,42,2,18,B,18,B-18,2021-03-30 00:27:28 +02:00,1,0,,185,190.1846,17.5502,54.4014,0.780174,1.264872,1.295116,203153.25,38609.20,48183.25,464.5835,90.2819,109.7577,536.993318,382.200177,626.600970,1306.706738,899.271415,1861.336151,1.232839,0.891661,1.415940,3.062037,2.099793,4.203869,259.7938,27.0941,77.3720,0.535935,1.879369,1.736118,49208.34,65207.38,23916.31,5734572.27,88.3452,113.2241,42.3211,9466.0381,24.97,5.32,1.85,6060.85,218.39,429.02,161.49,12168.43,35.897397,42.414666,60.165075,5.321294,33.950852,49.899698,66.189524,3.106914,110.344675,146.628694,199.639032,16.142865,105.205456,152.545897,200.942886,13.399929,204.691406,421.130198,426.409073,80.726294,65.078529,94.431108,123.426907,10.668520,0.057875,0.068215,0.096024,0.009041,0.054651,0.080307,0.105975,0.005607,0.178286,0.236322,0.319205,0.027784,0.170018,0.246038,0.321822,0.023558,0.350495,0.692667,0.699789,0.144541,0.105532,0.152665,0.197671,0.018513
36,43,2,19,B,19,B-19,2021-03-30 00:27:48 +02:00,1,0,,148,182.5761,16.9430,52.9278,0.800548,1.240461,1.237397,207067.41,42397.34,49965.93,490.3969,99.7244,116.5587,522.863539,408.824048,613.322361,1306.718266,937.608450,1811.086559,1.246091,0.987779,1.450977,3.200364,2.266909,4.270805,241.0119,25.2482,72.2631,0.563302,1.758815,1.634916,52947.19,66257.22,24381.10,5349688.90,97.8702,121.2348,44.9409,9479.1160,26.83,5.48,1.72,6084.83,242.72,467.19,175.57,12114.22,31.789039,38.562436,53.575117,4.996650,29.844814,45.682513,59.176108,2.977196,97.912046,133.545250,179.018771,15.144941,93.116760,139.007506,180.560623,12.690099,197.202487,396.300122,398.503521,77.480443,58.200299,85.912966,111.367632,10.035215,0.055399,0.067757,0.092940,0.008954,0.052179,0.080472,0.103193,0.005721,0.171464,0.235312,0.311535,0.027630,0.163400,0.245410,0.315029,0.023731,0.364204,0.705520,0.708383,0.145965,0.102664,0.151639,0.194448,0.018508
44,44,2,20,B,20,B-20,2021-03-30 00:28:08 +02:00,1,0,,180,177.3439,16.8501,53.0418,0.782612,1.297581,1.272829,183241.92,34115.89,41988.66,452.5829,84.8836,98.8318,508.881432,376.129523,581.006912,1262.977825,873.034118,1743.293193,1.272905,0.937999,1.393110,3.267315,2.177650,4.169120,236.2718,24.5985,70.7561,0.579813,1.736846,1.626920,43597.45,57993.01,21786.08,5222062.65,83.8530,105.0741,40.4433,9433.6966,24.42,4.78,1.34,6108.75,210.24,398.83,157.75,12143.71,32.971912,37.902592,53.704985,4.956526,31.569225,44.944549,59.747002,2.940852,101.904851,131.175938,179.792863,15.115527,97.540531,137.025162,181.738274,12.658286,194.065566,387.919969,395.787213,74.650474,60.433461,84.575287,112.158051,10.062289,0.058877,0.069417,0.096216,0.009046,0.056355,0.081584,0.106613,0.005718,0.182512,0.239261,0.321154,0.027999,0.174804,0.248829,0.324435,0.023955,0.363919,0.697024,0.710678,0.143345,0.108697,0.153683,0.200111,0.018806
50,45,2,21,B,21,B-21,2021-03-30 00:28:29 +02:00,1,0,,212,183.3548,17.3544,54.2665,0.767143,1.337953,1.333359,200401.77,39990.09,47106.17,465.8089,97.2168,109.7171,526.687748,382.116167,591.419037,1303.544997,905.089685,1784.748059,1.258143,0.928067,1.393100,3.198960,2.203689,4.166647,249.4981,25.7705,74.4559,0.556473,1.830738,1.647214,51996.17,64981.62,24662.31,5431530.24,96.7518,115.9782,45.0755,9306.6769,27.15,6.39,2.29,6413.21,238.50,443.01,172.88,11601.74,33.618928,40.105644,57.001293,4.798873,31.723198,46.579997,62.224876,2.814276,103.282098,137.841900,188.231129,14.436035,98.479815,142.604801,188.986865,12.010482,199.796007,399.294608,406.393715,70.218033,61.050434,88.202137,116.160632,9.499713,0.056494,0.067245,0.094807,0.008362,0.053436,0.078380,0.103740,0.005207,0.174510,0.232016,0.313615,0.025530,0.166764,0.240374,0.315277,0.021697,0.359006,0.685441,0.694370,0.128620,0.103899,0.149198,0.193927,0.016962
58,46,2,22,B,22,B-22,2021-03-30 00:28:50 +02:00,1,0,,195,181.2929,17.2521,53.7343,0.765014,1.309143,1.311192,190762.77,36303.02,42755.33,450.7307,85.5734,98.1587,516.119888,368.969762,571.916466,1281.943082,884.121843,1785.512028,1.271700,0.892670,1.349315,3.235608,2.133844,4.171412,244.9250,25.3122,73.2395,0.552742,1.806845,1.654223,46768.30,60530.43,22629.88,5413993.53,84.5818,105.4868,39.9058,9407.1957,23.38,3.78,1.37,6077.37,211.13,413.05,159.96,12223.81,33.818725,40.253945,56.766714,5.154241,32.304777,47.951318,62.712930,3.145762,104.799297,140.077801,189.133530,15.694819,100.317988,146.184709,190.716465,13.226418,199.501274,403.254252,409.271392,78.483902,62.444401,90.252926,117.416269,10.432974,0.058414,0.071271,0.098388,0.008987,0.055964,0.084483,0.108499,0.005998,0.181729,0.247523,0.327827,0.028025,0.174323,0.257825,0.330248,0.024410,0.360069,0.701401,0.711233,0.144061,0.108884,0.159175,0.203349,0.018942
66,47,2,23,B,23,B-23,2021-03-30 00:29:10 +02:00,1,0,,121,189.8366,17.5885,56.0286,0.773520,1.372647,1.288573,206583.24,41756.60,50121.47,475.8132,96.7170,111.7029,526.199987,391.971367,608.174319,1327.177667,923.302557,1876.804199,1.250595,0.916583,1.374207,3.274087,2.152371,4.201670,253.4786,26.1761,76.1047,0.561360,1.895237,1.661927,53392.65,69176.31,25441.79,5566745.07,96.2061,118.5910,44.8949,9384.1310,27.40,4.28,1.51,6232.66,232.31,470.52,175.50,11983.90,33.805146,42.735690,58.789229,5.011930,31.796273,50.741268,64.454738,2.975229,104.092591,148.307245,195.176316,15.274167,99.099357,154.231716,195.645575,12.778133,202.373273,421.865293,420.981629,75.457990,61.531963,95.300344,120.000549,10.149054,0.055713,0.072489,0.098071,0.008543,0.052541,0.085100,0.107213,0.005511,0.172306,0.250412,0.325169,0.026535,0.164369,0.259106,0.325628,0.022850,0.353605,0.706242,0.707920,0.136347,0.102447,0.160475,0.199802,0.017878
72,50,3,2,C,2,C-02,2021-03-30 00:36:39 +02:00,1,0,,186,190.0171,17.4683,55.0795,0.785382,1.296683,1.274638,211981.76,44064.91,52238.82,480.3407,99.1417,116.8558,528.949506,403.489819,606.081974,1315.425295,949.211518,1913.972624,1.205807,0.922193,1.366970,3.055921,2.172424,4.312536,255.9647,25.7614,74.6463,0.569794,1.767871,1.641939,55833.93,71538.73,25869.74,5689336.19,98.3029,125.9311,45.8050,9541.0241,26.54,5.44,1.62,6144.94,251.01,502.75,186.22,12290.00,34.172554,40.925915,58.135304,5.228396,32.430160,49.236606,64.429217,3.073391,105.562765,143.399743,193.800676,15.856888,100.746294,150.254248,195.319224,13.223442,207.167690,423.828666,425.876047,81.704055,62.586506,92.731645,119.844319,10.539673,0.056024,0.065568,0.093093,0.009054,0.052902,0.079205,0.103690,0.005519,0.173309,0.230811,0.311245,0.027674,0.165200,0.242275,0.314797,0.023373,0.356012,0.707796,0.709096,0.147362,0.103160,0.149974,0.193690,0.018506
80,51,3,3,C,3,C-03,2021-03-30 00:36:19 +02:00,1,0,,275,191.1111,17.6837,55.4169,0.778237,1.298963,1.277414,210211.56,41691.04,51741.57,471.9238,94.7882,117.2788,533.918160,401.825873,623.974518,1315.737955,959.118621,1924.382126,1.214979,0.927273,1.401358,3.048109,2.203248,4.303542,251.0775,25.0722,72.8992,0.581808,1.716727,1.588978,52956.16,70938.68,25885.35,5535136.33,94.7101,126.1383,46.2270,9435.7079,25.87,5.67,1.65,6148.28,241.38,508.30,188.58,12256.99,33.028278,38.422836,54.591017,5.040022,31.443996,46.749036,61.524687,3.076506,101.697926,135.595604,183.714725,15.361498,97.506325,142.757343,186.745030,12.947697,204.254076,415.349148,417.557647,79.616260,60.372379,88.276401,114.969562,10.189933,0.055336,0.064120,0.090713,0.008737,0.052570,0.077925,0.102347,0.005596,0.170785,0.226938,0.306084,0.026937,0.163741,0.238823,0.311369,0.023101,0.359246,0.706181,0.709629,0.144058,0.101825,0.148163,0.192134,0.018028
89,52,3,4,C,4,C-04,2021-03-30 00:35:59 +02:00,1,0,,281,192.4327,17.7090,55.5325,0.772946,1.304946,1.293818,225048.10,43476.02,50611.11,509.4204,98.5213,111.9595,539.859844,407.141970,618.342294,1349.892251,974.071071,1912.654610,1.235347,0.949547,1.396059,3.188268,2.259293,4.255963,256.5678,26.2130,76.0823,0.558537,1.846405,1.654342,55441.69,69406.64,25466.65,5647135.52,97.9477,118.9265,44.1295,9431.9955,26.94,5.09,1.52,6176.00,248.42,463.96,177.81,12325.72,33.224460,41.013373,57.181109,4.990248,31.554295,48.905383,63.759897,2.985016,102.812156,142.485898,190.900171,15.239882,98.308117,148.902830,193.243213,12.785586,205.695497,416.280872,420.030260,79.470258,61.220702,91.970973,118.825675,10.112631,0.054557,0.067962,0.093783,0.008638,0.051905,0.080681,0.104389,0.005616,0.169753,0.235998,0.313526,0.026952,0.162363,0.246241,0.316913,0.023258,0.360306,0.692862,0.700278,0.144545,0.101637,0.152380,0.195240,0.018150
2,53,3,5,C,5,C-05,2021-03-30 00:35:38 +02:00,1,0,,309,193.6581,17.5715,55.1195,0.786321,1.275842,1.260875,222635.65,40785.65,51899.54,497.1257,91.1141,115.5387,537.069362,378.936785,602.643577,1355.367356,917.383669,1946.669365,1.219664,0.880075,1.359057,3.162360,2.115761,4.343939,252.3147,25.1890,73.1022,0.590229,1.736788,1.620847,50906.55,70535.88,25770.76,5555219.83,90.5149,124.9556,46.0805,9436.9281,25.83,5.20,1.75,6075.70,226.81,516.22,198.06,12344.33,32.846207,40.424405,55.952368,4.567701,31.090319,49.509045,63.180206,2.938046,101.212960,142.850063,189.249864,14.236467,96.505634,150.521202,192.197724,12.254539,194.160305,418.112444,417.731675,78.359598,59.703024,93.223214,118.641781,9.600539,0.054860,0.067804,0.092727,0.008007,0.051904,0.082781,0.105049,0.005519,0.169584,0.239808,0.314774,0.025418,0.161703,0.252369,0.320189,0.022420,0.343664,0.710913,0.710266,0.144256,0.100371,0.156525,0.197961,0.017331
10,54,3,6,C,6,C-06,2021-03-30 00:35:18 +02:00,1,0,,185,191.4994,17.6907,55.2317,0.780428,1.306635,1.294213,215882.86,42222.26,54002.70,475.6237,94.5826,119.6985,540.954156,395.406838,627.349708,1334.385828,925.760260,1905.569056,1.248227,0.905539,1.405753,3.142400,2.105556,4.237418,246.1225,25.3644,72.3086,0.564819,1.750805,1.683611,52881.34,72174.97,25973.29,5448400.01,94.4088,127.4623,46.1463,9443.3362,26.51,5.44,1.65,6210.42,228.78,494.26,184.02,12205.86,32.276384,38.895576,54.965264,4.767710,30.502510,46.683735,60.760985,2.881121,99.051924,136.672752,183.558564,14.662085,94.491947,142.981817,185.037873,12.373453,194.761267,403.934976,405.926347,78.263185,58.484021,88.696449,114.075328,9.831644,0.055454,0.067817,0.094715,0.008345,0.052358,0.080881,0.104851,0.005300,0.170554,0.238080,0.316993,0.025895,0.162710,0.248248,0.319639,0.022226,0.346094,0.700776,0.707025,0.141429,0.101057,0.154204,0.197032,0.017463
18,55,3,7,C,7,C-07,2021-03-30 00:34:58 +02:00,1,0,,228,192.4984,17.7747,55.8001,0.767941,1.324430,1.302936,212366.32,40089.22,49852.04,473.5487,90.0125,109.0207,533.393862,377.949738,634.415981,1328.001871,900.303404,1909.350667,1.220203,0.856381,1.405444,3.120198,2.041526,4.223952,250.7979,25.4774,73.3054,0.568147,1.753706,1.635404,50253.34,67062.13,24661.76,5500746.36,89.2799,116.0421,43.1708,9358.3748,25.43,5.09,1.68,6342.58,218.64,458.57,174.08,11998.21,34.262522,39.890140,56.648233,4.737048,32.559902,47.456283,62.154607,2.831572,105.265530,139.428977,188.239352,14.465870,100.576102,145.404402,189.514867,12.186457,196.155500,405.543825,407.413704,74.572969,62.270021,90.320428,116.956363,9.672477,0.057667,0.068626,0.095778,0.008156,0.054869,0.081240,0.105080,0.005168,0.177571,0.239387,0.318229,0.025235,0.169864,0.249186,0.320340,0.021678,0.342989,0.689307,0.692415,0.133451,0.105318,0.154593,0.197705,0.017007
27,56,3,8,C,8,C-08,2021-03-30 00:34:37 +02:00,1,0,,230,185.8513,17.3042,53.8387,0.783402,1.275704,1.270068,212782.47,40697.14,50164.90,492.9897,93.1057,112.8332,526.784856,378.746276,618.465443,1323.337208,887.263058,1874.150145,1.238596,0.888669,1.424133,3.208709,2.075940,4.302674,239.9056,24.6474,70.3802,0.580930,1.689737,1.599712,50915.11,68702.69,24677.92,5320808.09,93.0485,123.0870,44.8301,9483.4461,27.16,5.70,1.85,6292.94,224.61,473.35,181.79,12098.54,30.608450,38.035460,53.633859,4.404106,28.500205,45.582915,59.620928,2.537608,93.746290,133.113243,180.071232,13.339586,88.822402,139.528695,182.118308,11.050277,184.166153,393.993660,397.587638,73.049534,55.277910,86.586669,112.596330,8.832820,0.054287,0.067570,0.094636,0.007939,0.050548,0.080667,0.105054,0.004848,0.166643,0.236182,0.317924,0.024432,0.157841,0.247163,0.321325,0.020665,0.338366,0.698554,0.707150,0.137958,0.098524,0.153396,0.198879,0.016344
35,57,3,9,C,9,C-09,2021-03-30 00:34:16 +02:00,1,0,,340,184.8719,17.2227,53.6714,0.784776,1.269352,1.283598,210380.21,38544.68,48654.93,493.0588,90.5143,109.5698,532.614040,382.128580,608.123090,1302.584509,915.701388,1841.643666,1.269399,0.909786,1.406166,3.206262,2.189026,4.258298,248.7920,25.8104,74.0983,0.550464,1.802617,1.663386,49909.11,67440.22,24306.57,5487358.21,89.7529,116.1232,42.6425,9413.1448,25.04,5.26,1.58,6205.40,231.43,464.81,169.89,12068.32,33.385492,38.881506,54.965480,4.942120,31.676772,46.280270,60.814849,2.792270,102.952079,135.644632,183.415837,14.847576,98.364314,141.668951,184.924066,12.230488,198.638416,402.035375,407.024851,75.927515,61.146873,87.898085,113.808275,9.778796,0.056699,0.066754,0.093170,0.008652,0.054004,0.079318,0.103373,0.005308,0.175641,0.233139,0.311639,0.026520,0.168290,0.243278,0.314716,0.022469,0.354448,0.689705,0.699303,0.139541,0.104949,0.151099,0.193761,0.017697
42,58,3,10,C,10,C-10,2021-03-30 00:33:56 +02:00,1,0,,167,180.4091,16.9688,53.2301,0.787026,1.286242,1.276517,202314.38,43266.49,52106.44,487.5739,103.6168,119.2286,518.359445,400.635222,610.475558,1365.754176,945.060043,1789.175390,1.271773,0.969884,1.437479,3.510331,2.306610,4.180040,235.0865,24.2929,70.4792,0.586799,1.723237,1.585777,52955.01,67367.33,24599.62,5204262.37,100.7375,120.6402,44.9921,9426.4510,26.40,5.34,1.63,6132.07,252.41,456.20,173.43,12310.43,30.845490,36.368691,51.182379,4.760372,29.529543,43.684065,57.836137,3.061863,95.966060,127.122098,172.199683,14.737615,92.053548,133.132442,175.225879,12.679510,196.056351,386.143209,393.150770,76.043872,57.337716,82.337924,107.336869,9.882547,0.055778,0.068003,0.093626,0.008632,0.053850,0.080803,0.105090,0.006078,0.174395,0.236361,0.313692,0.027470,0.167975,0.246216,0.318233,0.024418,0.373232,0.699301,0.712853,0.146017,0.104569,0.152231,0.194878,0.018723
51,59,3,11,C,11,C-11,2021-03-30 00:33:34 +02:00,1,0,,364,181.8597,17.1830,53.4232,0.776354,1.275801,1.293894,203488.95,37071.26,47470.63,478.2526,86.6207,109.7477,522.595504,370.577605,576.371444,1283.533288,894.696907,1778.082422,1.251924,0.882752,1.356895,3.119939,2.132858,4.184432,243.5010,24.9149,72.5777,0.567325,1.764558,1.614328,47781.35,66525.39,23776.00,5381297.48,85.9464,118.4932,42.4559,9452.9088,24.94,5.76,1.73,6259.05,216.79,465.08,167.06,11986.00,32.870601,38.400696,54.278830,4.823961,31.249176,45.533980,59.607213,2.673450,101.537145,133.594767,179.831005,14.441172,97.009847,139.327841,181.029376,11.809678,193.870251,391.675871,393.154136,73.773911,60.262394,86.504310,111.344171,9.490735,0.057303,0.067156,0.094377,0.008637,0.054471,0.079454,0.103574,0.005036,0.177405,0.233748,0.313248,0.026144,0.169491,0.243591,0.315026,0.021752,0.348113,0.686016,0.688464,0.137086,0.105520,0.151308,0.194058,0.017330
