ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
75,36,2,12,B,12,B-12,2021-03-30 00:25:20 +02:00,1,0,,79,174.4520,16.1818,50.9927,0.837861,1.195704,1.175062,212106.27,51301.16,68444.90,515.9587,124.3267,166.8446,509.563394,481.196130,629.835710,1282.413808,1066.516340,1756.812863,1.260422,1.187591,1.553382,3.170686,2.623519,4.323653,194.9055,17.9984,54.9859,0.772646,1.250131,1.210087,56714.06,79222.46,27977.66,4509813.51,123.2724,173.0715,60.9277,9873.7582,31.85,11.59,3.66,5732.01,290.66,587.61,212.42,13317.65,22.800919,25.123203,35.238314,4.418641,20.943733,30.437067,39.067543,3.195179,70.324328,89.576526,119.634004,13.998418,66.716719,94.414495,121.380023,12.588126,179.533931,313.085425,310.879226,83.805757,42.327622,59.686307,76.186026,9.662950,0.050122,0.054672,0.076948,0.009824,0.045940,0.066233,0.085227,0.007222,0.154510,0.195546,0.261176,0.031309,0.146490,0.205960,0.264882,0.028329,0.395727,0.687591,0.682979,0.188372,0.093006,0.130521,0.166363,0.021678
83,37,2,13,B,13,B-13,2021-03-30 00:25:41 +02:00,1,0,,39,177.5554,16.4221,52.5180,0.834580,1.249748,1.173294,228550.00,66782.87,75869.21,543.5323,157.2315,181.4710,532.946937,495.504438,632.478554,1401.912194,1129.021011,1811.303973,1.291265,1.205522,1.537012,3.392100,2.754453,4.376573,202.7631,18.8609,57.6345,0.762122,1.331575,1.291012,76077.74,89033.44,32693.72,4627296.95,156.0166,187.3137,68.6612,9741.6132,34.23,9.79,3.33,5997.74,400.28,634.33,240.05,13124.79,22.760427,25.219548,34.633391,4.484834,20.959345,31.679128,40.078139,3.061236,70.796920,91.018328,119.769940,14.106107,67.269856,97.460793,123.240822,12.450544,193.423390,334.032303,329.719255,81.457895,43.203463,61.202296,76.917223,9.641040,0.047903,0.052495,0.072019,0.009549,0.044348,0.066677,0.084425,0.006687,0.149570,0.190801,0.250868,0.030308,0.142577,0.205050,0.259232,0.026993,0.412359,0.711728,0.702064,0.177035,0.091402,0.128780,0.161739,0.020817
91,38,2,14,B,14,B-14,2021-03-30 00:26:02 +02:00,1,0,,64,172.0468,16.1053,50.6297,0.830657,1.207612,1.197093,215998.63,49377.84,65207.53,533.8598,120.3098,160.5821,507.301319,427.135557,580.449504,1281.288514,1020.935228,1737.791923,1.298671,1.069030,1.454827,3.262298,2.552655,4.353606,198.9351,18.5538,55.9043,0.745226,1.269744,1.252918,57129.81,80439.30,29266.41,4548179.53,121.0577,173.4078,63.2344,9758.6319,32.09,12.06,3.88,6027.09,291.27,627.41,237.08,12858.78,23.262929,24.970547,35.448163,4.226465,21.811979,30.118405,39.910984,2.820595,71.660731,89.934147,120.358605,13.168661,68.687816,94.380447,123.341894,11.424853,178.484092,316.497682,317.662564,76.351746,43.185964,59.600628,77.008346,8.912634,0.050223,0.053736,0.075982,0.009201,0.046845,0.064619,0.085501,0.006224,0.154708,0.193642,0.258421,0.028758,0.147817,0.203023,0.264564,0.025087,0.384920,0.681487,0.684035,0.167470,0.093125,0.128546,0.165391,0.019498
3,39,2,15,B,15,B-15,2021-03-30 00:26:23 +02:00,1,0,,58,167.6821,16.0613,50.4314,0.822020,1.222801,1.201344,205340.05,53248.45,71612.19,525.9332,136.2320,183.4419,500.175009,469.014581,577.685493,1328.556180,1063.875595,1702.356999,1.272205,1.195679,1.473012,3.411908,2.724936,4.343784,196.7948,18.5890,55.7741,0.735837,1.272119,1.258645,62993.84,88520.66,32163.16,4522373.34,137.0447,193.4181,70.7900,9793.2258,32.02,10.24,3.60,5912.38,324.33,668.95,254.12,12820.97,22.590358,24.491379,34.595261,4.569753,20.602295,30.684869,40.158498,2.844267,69.699740,88.396003,119.654704,13.760391,66.073369,94.561914,123.811213,11.751678,184.785616,322.910126,327.370814,78.049235,42.164983,59.076998,77.386208,9.209242,0.049109,0.052780,0.074379,0.009971,0.045003,0.066091,0.086489,0.006488,0.151962,0.191047,0.258062,0.030497,0.144334,0.204265,0.267256,0.026479,0.404043,0.699752,0.708265,0.174627,0.092117,0.127933,0.167265,0.020577
11,40,2,16,B,16,B-16,2021-03-30 00:26:44 +02:00,1,0,,62,173.2005,16.1011,51.4313,0.842477,1.227005,1.165030,203981.65,56792.89,71268.55,500.6024,141.1729,173.8233,517.733776,495.081908,615.900378,1324.085407,1150.482449,1722.240642,1.285796,1.237955,1.531989,3.288721,2.876361,4.278885,195.3941,17.8774,55.3211,0.778917,1.259147,1.203935,62872.16,83237.56,29891.23,4575402.23,139.1049,180.3054,64.9082,9989.7395,32.40,12.45,4.06,5738.44,356.98,609.44,222.76,13260.05,23.199083,24.165154,34.569049,4.665173,21.411351,28.446673,38.377643,3.165120,72.075558,85.577421,116.735220,14.542441,68.687899,89.194571,118.434332,12.741035,191.485587,306.669355,311.731660,84.137349,43.724129,56.592945,73.950041,9.901201,0.050887,0.052864,0.075393,0.010262,0.046852,0.062462,0.083935,0.007054,0.157872,0.187399,0.254965,0.032163,0.150401,0.195646,0.258951,0.028305,0.422243,0.675499,0.685803,0.187251,0.095763,0.124039,0.161611,0.021965
19,41,2,17,B,17,B-17,2021-03-30 00:27:06 +02:00,1,0,,24,176.5537,15.9842,51.6074,0.867474,1.205706,1.108436,219676.13,59286.58,71992.42,531.3700,143.9972,174.5108,513.900456,471.899289,590.453518,1388.701139,1130.087606,1743.859737,1.243410,1.144714,1.444348,3.365868,2.749187,4.219173,194.1647,17.6558,54.7323,0.791413,1.241135,1.181374,64726.83,83046.08,29885.58,4448567.54,141.7869,182.2514,65.4904,9762.5653,33.92,9.21,4.13,5883.88,360.63,596.25,211.50,12971.92,22.196037,23.191237,33.363155,4.143252,21.344239,29.186597,38.167404,3.280479,70.041578,84.767470,113.223149,13.205972,67.920998,90.796205,117.046764,12.160450,191.066311,315.808996,311.079792,80.307667,42.855501,57.351043,72.232385,9.098842,0.048929,0.050549,0.073105,0.009194,0.046961,0.063325,0.083398,0.007322,0.154313,0.184324,0.248186,0.029327,0.149560,0.197077,0.256094,0.027076,0.421027,0.691365,0.681959,0.179030,0.094349,0.124601,0.158445,0.020221
28,42,2,18,B,18,B-18,2021-03-30 00:27:28 +02:00,1,0,,42,167.8089,15.7994,49.5721,0.841373,1.179464,1.187545,199168.50,53511.45,67722.76,504.3987,134.3256,171.2154,514.417852,483.045817,586.997150,1290.072175,1088.676481,1630.987292,1.318598,1.236796,1.487597,3.306755,2.815819,4.160807,189.8088,17.6728,53.8474,0.776054,1.229718,1.206405,59430.76,78166.36,28392.64,4393073.74,132.9811,175.7523,63.5833,9875.9679,33.76,11.69,3.31,5733.74,322.31,554.74,211.05,13164.90,22.283288,23.657448,33.061436,4.650580,20.519085,28.969224,37.932679,3.116591,69.018017,84.484675,113.076285,14.269153,65.762531,89.577752,116.339387,12.472815,184.461385,304.940509,308.199182,82.626879,41.966669,56.240002,72.016047,9.647580,0.050138,0.053089,0.074320,0.010545,0.046348,0.065214,0.085355,0.007040,0.155621,0.190274,0.254777,0.032341,0.148470,0.201895,0.262065,0.028248,0.419025,0.687101,0.694632,0.188000,0.094749,0.127035,0.162280,0.021822
36,43,2,19,B,19,B-19,2021-03-30 00:27:48 +02:00,1,0,,39,166.5760,15.6909,50.1298,0.843305,1.216037,1.151266,199185.95,56025.85,67369.69,506.5596,139.2948,172.8789,493.996763,505.388051,604.330866,1276.721150,1131.610449,1765.661008,1.275276,1.309001,1.581098,3.293695,2.927471,4.615912,191.0533,18.1261,55.7398,0.744071,1.317004,1.229860,63339.72,79288.95,28834.51,4354707.77,137.8075,177.9260,64.6411,9749.2112,33.67,10.56,3.13,5958.28,338.05,654.69,234.56,12562.18,22.039800,24.808917,34.195105,4.273219,20.396556,31.316755,39.804337,2.723688,68.882180,90.849462,118.377237,12.918891,65.659675,96.876865,122.798371,11.024676,187.611916,324.836056,321.082342,74.245607,42.365881,60.630039,76.208992,8.632118,0.049534,0.054965,0.076139,0.009720,0.045854,0.070218,0.088951,0.006291,0.154782,0.202991,0.264502,0.029544,0.147591,0.217630,0.274819,0.025396,0.421374,0.732020,0.723832,0.171904,0.095262,0.136426,0.170730,0.019827
44,44,2,20,B,20,B-20,2021-03-30 00:28:08 +02:00,1,0,,31,162.2957,15.5938,49.2808,0.833912,1.214262,1.181498,190880.23,45429.35,63594.32,508.6685,116.6008,163.3516,484.106286,475.520274,576.303295,1191.633403,1032.337076,1618.942997,1.297407,1.233085,1.490439,3.214207,2.709453,4.237306,186.5331,17.9417,54.3144,0.748515,1.281471,1.248084,51610.26,74371.42,27118.29,4344420.58,115.2432,168.9577,61.5664,9938.5237,32.19,11.13,3.45,5825.35,259.29,550.45,208.97,12876.10,22.766769,22.874344,32.735714,4.713761,20.826005,27.970199,37.091187,2.859547,70.250452,81.657531,111.121595,14.066435,66.250665,86.482740,114.052780,11.791533,174.803938,303.534225,307.690092,78.660095,42.358736,54.511089,71.509961,9.311165,0.052793,0.052580,0.075368,0.010746,0.048372,0.063773,0.084637,0.006395,0.162856,0.186786,0.255151,0.031975,0.153487,0.197130,0.260894,0.026626,0.397985,0.687194,0.695550,0.181609,0.097777,0.124412,0.163561,0.021077
50,45,2,21,B,21,B-21,2021-03-30 00:28:29 +02:00,1,0,,49,172.4298,16.4441,51.8108,0.798355,1.283512,1.259679,220108.27,60973.80,74417.45,529.4273,150.0825,181.3366,504.264985,500.571116,613.239099,1307.287439,1122.376849,1738.337486,1.262940,1.246514,1.523138,3.265942,2.800256,4.332319,199.1057,18.6429,57.1714,0.727984,1.347954,1.286934,69941.35,88453.71,33906.27,4484683.31,150.7073,187.7700,73.2782,9555.9231,38.27,15.51,6.00,6110.06,364.63,623.43,244.88,12190.55,22.466428,23.902944,33.443917,4.269441,20.822568,29.233281,38.297466,2.871679,69.742525,85.485213,114.155169,13.062266,66.406796,90.533334,117.557781,11.400078,189.030533,316.055458,316.660936,72.264727,42.363057,56.749880,73.255073,8.740573,0.048572,0.051353,0.072018,0.009178,0.044998,0.062349,0.081685,0.006381,0.151371,0.183523,0.245028,0.028349,0.144248,0.193863,0.251354,0.025044,0.408958,0.677447,0.678459,0.156118,0.092237,0.121863,0.157086,0.019053
58,46,2,22,B,22,B-22,2021-03-30 00:28:50 +02:00,1,0,,39,180.9680,16.4520,52.1677,0.842661,1.207156,1.176057,206582.51,54692.31,71198.79,485.3830,127.0409,166.5384,519.283837,494.421026,646.960650,1320.885232,1136.031066,1872.942080,1.232986,1.176612,1.534603,3.154862,2.699494,4.457609,210.7114,19.5585,59.0056,0.719823,1.330235,1.273210,62295.21,85423.54,30931.15,4859800.31,124.8595,172.5399,62.4662,9833.7615,29.10,7.51,2.92,5802.64,307.97,599.56,218.10,12983.05,24.834404,26.446184,36.850377,4.891709,22.977444,32.518017,41.988045,3.149597,76.970520,96.104892,126.048593,14.695250,73.279719,101.513642,129.193320,12.595835,197.703348,346.605903,346.532061,84.184665,46.694907,64.308148,81.065010,9.794189,0.050487,0.053658,0.074929,0.010002,0.046741,0.066270,0.085469,0.006612,0.156495,0.195618,0.256665,0.030234,0.149138,0.207000,0.263089,0.026183,0.403613,0.706441,0.706782,0.175116,0.095117,0.131173,0.165227,0.020242
66,47,2,23,B,23,B-23,2021-03-30 00:29:10 +02:00,1,0,,32,176.4252,16.3070,52.0275,0.826408,1.249844,1.176101,223076.44,58203.38,73551.00,550.4230,143.8926,177.7789,514.737165,487.072960,600.309731,1315.544478,1064.888828,1769.390009,1.281474,1.210509,1.477007,3.329429,2.624241,4.293455,202.5096,18.5675,56.3091,0.740728,1.267105,1.222309,67138.78,87568.75,32386.44,4668222.13,144.1664,183.5255,70.1971,9844.0057,37.16,9.38,3.69,5682.88,323.84,643.50,242.56,13224.00,22.580075,25.604236,35.106844,4.628165,20.481167,32.168065,40.540775,3.318173,69.745355,93.500841,122.020648,14.671872,66.008876,99.793472,125.513197,13.144914,186.487305,339.039557,334.870011,83.217507,42.278812,62.636549,78.785612,10.062254,0.047408,0.054377,0.073484,0.009796,0.043008,0.067474,0.084018,0.007181,0.146702,0.197303,0.253935,0.031173,0.138705,0.209672,0.260510,0.028119,0.400694,0.713828,0.702802,0.180483,0.088929,0.131723,0.163752,0.021416
72,50,3,2,C,2,C-02,2021-03-30 00:36:39 +02:00,1,0,,52,176.9966,16.3555,51.6130,0.830953,1.209062,1.180456,216309.87,58850.35,71876.67,521.2656,139.7220,170.2333,517.026838,486.357027,629.017765,1318.072376,1054.833225,1820.775150,1.257708,1.156615,1.495662,3.205373,2.530735,4.371528,198.6091,18.7548,56.6571,0.736905,1.297149,1.262806,65592.13,84172.46,30310.15,4606558.56,139.9187,178.8092,64.7691,9881.7115,35.94,11.21,3.67,5970.17,312.90,611.35,225.77,12898.98,23.258809,24.538785,34.867540,4.651025,20.523362,29.686278,39.039017,2.924051,70.466825,88.486280,118.941288,14.135180,65.843633,93.347231,120.911322,12.038955,179.458834,327.279141,325.022814,82.070992,42.031278,59.196597,75.700097,9.504155,0.049994,0.052789,0.075317,0.009954,0.044034,0.063453,0.083927,0.006316,0.151509,0.189757,0.256278,0.030325,0.141400,0.199769,0.259920,0.025885,0.384324,0.697844,0.694200,0.177739,0.090361,0.126786,0.162729,0.020389
80,51,3,3,C,3,C-03,2021-03-30 00:36:19 +02:00,1,0,,79,172.8319,16.3003,51.6077,0.825313,1.238514,1.189633,220879.75,55247.47,70279.16,540.2900,135.4947,172.6233,502.548138,478.529350,578.913980,1316.953716,1114.701738,1782.375704,1.251930,1.184283,1.432266,3.264694,2.765832,4.440848,200.0350,18.6784,57.1179,0.737411,1.312531,1.256981,64037.51,85693.41,31378.20,4540316.82,135.7672,182.7820,66.8448,9690.8978,31.95,11.47,3.42,5917.19,341.58,681.14,250.87,13253.65,22.832688,24.455416,34.887523,4.367841,21.479033,31.497910,41.018657,3.227924,71.122610,91.016876,121.377223,14.028738,68.358344,98.024166,126.077888,12.692876,194.402295,333.934419,332.263628,80.678374,43.467956,61.648315,78.375232,9.720035,0.048596,0.052124,0.074331,0.009430,0.045657,0.067283,0.087524,0.007038,0.151451,0.194419,0.258918,0.030333,0.145493,0.209573,0.269022,0.027549,0.416296,0.715955,0.712092,0.176383,0.092567,0.131870,0.167398,0.021060
89,52,3,4,C,4,C-04,2021-03-30 00:35:59 +02:00,1,0,,63,174.5415,16.2863,51.2510,0.830167,1.206901,1.191777,219202.29,61034.10,73564.59,535.3085,148.2201,178.7093,507.362728,514.635245,601.750242,1296.819274,1162.243412,1796.694686,1.249402,1.273287,1.477272,3.198996,2.861292,4.389059,199.1906,18.8730,56.6385,0.737032,1.303950,1.288778,69549.43,86996.32,31072.37,4598818.76,148.1088,185.9229,66.2932,9857.8010,34.52,10.22,3.10,5967.51,370.32,636.76,238.00,13153.37,22.053767,24.517806,34.750765,4.494584,20.445646,30.972245,40.210247,2.960400,69.350784,89.779506,120.000287,13.806177,66.049550,96.025843,123.733664,11.947957,192.953152,327.347250,328.718918,80.810357,42.543840,60.443753,76.835355,9.299862,0.047339,0.052258,0.074249,0.009791,0.043721,0.065802,0.085681,0.006457,0.148790,0.191211,0.256397,0.030048,0.141391,0.204313,0.263988,0.026014,0.415160,0.700067,0.703533,0.176569,0.091315,0.128578,0.164057,0.020246
2,53,3,5,C,5,C-05,2021-03-30 00:35:38 +02:00,1,0,,80,170.2835,15.9952,50.4686,0.834026,1.208687,1.186295,219266.41,52507.30,70868.44,544.5715,131.6231,178.2864,501.732571,454.638819,589.732939,1324.302323,1049.358680,1806.368827,1.274274,1.154666,1.489030,3.362301,2.659772,4.553626,189.0090,17.7113,54.2895,0.768206,1.260920,1.222852,57728.18,82169.85,29845.33,4335113.81,130.4676,187.0401,67.9304,9788.1728,33.25,9.73,3.50,5762.14,313.18,672.85,256.03,13316.43,21.189411,23.541838,32.516698,4.017930,19.422029,30.096863,38.507400,3.128018,65.783370,86.642399,114.263038,13.051501,62.271239,93.008961,118.690142,11.997119,170.763849,315.609406,314.400579,80.564653,39.633027,58.434127,74.006683,9.078355,0.048052,0.053038,0.073084,0.009172,0.044081,0.067899,0.086853,0.007232,0.149293,0.195603,0.257325,0.030019,0.141325,0.210131,0.267603,0.027718,0.389560,0.715503,0.712877,0.186091,0.089917,0.132044,0.166834,0.020954
10,54,3,6,C,6,C-06,2021-03-30 00:35:18 +02:00,1,0,,50,175.2830,16.1719,51.6511,0.846725,1.220766,1.176774,221909.76,57286.76,73444.24,538.6852,138.6484,177.4507,528.424750,480.756050,605.410842,1347.291999,1056.770711,1746.828751,1.292401,1.174939,1.470226,3.323074,2.563777,4.240059,201.7145,18.8446,57.6405,0.733870,1.326204,1.262552,65805.30,88365.94,31526.28,4618366.92,138.8585,186.2590,66.6069,9780.0015,34.62,11.56,3.48,5908.62,312.48,623.86,227.46,13035.34,22.621114,25.187095,35.624876,4.464801,20.602594,31.696419,40.963406,3.201955,69.759047,92.033868,121.990649,14.094348,65.863256,98.353639,125.574543,12.589585,185.377507,332.671766,333.758166,82.922085,42.152591,61.628140,77.815408,9.637328,0.048029,0.052831,0.074976,0.009520,0.043469,0.066156,0.085845,0.006857,0.147787,0.193040,0.256438,0.030105,0.139290,0.205921,0.263520,0.026923,0.392733,0.700442,0.702880,0.178752,0.089295,0.129280,0.163425,0.020556
18,55,3,7,C,7,C-07,2021-03-30 00:34:58 +02:00,1,0,,54,183.3473,16.6082,53.0867,0.831476,1.266490,1.191395,225577.65,63257.44,77668.85,520.4058,150.1228,179.1544,517.084441,507.790480,641.872093,1300.089134,1149.402262,1851.640400,1.221676,1.177897,1.489337,3.093127,2.677363,4.334301,209.4981,18.7820,57.3084,0.754334,1.274192,1.226387,72985.17,92148.17,33949.15,4758526.37,150.5384,187.3904,69.6337,9686.6594,35.22,9.00,3.43,5993.46,351.70,664.50,249.37,12881.98,23.984452,25.780572,36.498519,4.500008,22.200674,32.035108,41.371757,3.195310,73.881664,93.265714,124.385331,14.181370,70.349520,99.494547,127.278599,12.628518,194.306071,335.386131,332.961602,81.450825,44.662594,62.609598,79.423937,9.707363,0.048998,0.052633,0.074453,0.009297,0.045319,0.065543,0.084422,0.006656,0.150977,0.190504,0.253844,0.029455,0.143601,0.203342,0.259551,0.026291,0.397005,0.686493,0.680560,0.170311,0.091105,0.127973,0.162122,0.020205
27,56,3,8,C,8,C-08,2021-03-30 00:34:37 +02:00,1,0,,62,172.8233,16.1631,50.4738,0.829733,1.184084,1.183521,213126.06,50825.10,71416.02,528.2162,122.6580,173.1586,514.437603,451.633446,631.904024,1304.601411,1007.097791,1791.737740,1.287315,1.117257,1.557116,3.311354,2.487922,4.408116,195.7096,18.3816,55.4091,0.746308,1.262565,1.229589,58301.18,84904.47,30126.79,4528654.55,123.7414,181.7380,64.1552,9888.2157,33.84,11.10,3.48,6056.66,297.47,617.63,233.69,12829.60,22.652930,24.943427,35.716820,4.208602,20.169736,30.271874,40.136669,2.730855,69.239725,89.808333,122.314635,12.957239,64.525970,94.689360,124.647580,11.145001,169.316819,316.911600,320.076860,77.834625,41.330801,60.164834,78.103309,8.753912,0.049779,0.054437,0.078378,0.009235,0.044370,0.065802,0.087834,0.005981,0.152217,0.195751,0.268051,0.028375,0.141875,0.206003,0.272767,0.024391,0.369418,0.686825,0.695490,0.172796,0.090848,0.130914,0.171001,0.019143
35,57,3,9,C,9,C-09,2021-03-30 00:34:16 +02:00,1,0,,77,168.6731,15.8091,50.2577,0.849661,1.203285,1.161820,207429.68,51509.94,68232.86,521.0155,130.5055,169.0620,513.243664,461.039404,602.576548,1270.758944,1071.211394,1747.139111,1.317302,1.185560,1.517797,3.257620,2.753650,4.428696,195.8925,18.9259,56.9033,0.724048,1.332603,1.293371,59692.16,81554.77,29008.86,4493414.95,130.5829,176.9425,63.4792,9784.1478,32.01,10.45,3.25,5913.10,331.65,631.16,226.91,12875.38,22.975557,24.614433,34.263518,4.446560,21.055987,29.894375,39.283397,2.881916,71.117030,88.468134,118.019659,13.698641,67.508743,93.342424,121.111548,11.836094,180.851551,316.047982,319.309557,78.787384,43.161328,59.195349,75.289348,9.298805,0.050183,0.053829,0.074818,0.009789,0.046087,0.065633,0.085951,0.006464,0.155696,0.193715,0.257813,0.030322,0.147890,0.204693,0.264635,0.026379,0.399759,0.693724,0.700003,0.176221,0.094514,0.129634,0.164351,0.020635
42,58,3,10,C,10,C-10,2021-03-30 00:33:56 +02:00,1,0,,44,169.7582,15.8914,50.4998,0.847194,1.206609,1.173668,201657.68,56900.07,73253.30,507.5496,139.7048,182.6621,501.066816,499.434790,645.659472,1311.208065,1115.758488,1788.794415,1.266233,1.242523,1.621227,3.325408,2.792494,4.511872,194.2855,18.4032,56.0830,0.738340,1.299634,1.231710,63989.95,84240.07,29386.57,4483613.75,137.3537,184.6537,64.3084,9846.2524,31.89,10.39,3.20,5980.14,329.80,625.05,222.00,12734.61,22.593542,24.571169,34.680398,4.336496,20.570438,30.727678,39.644584,2.894207,69.096001,89.270710,118.206238,13.191653,65.420511,94.993690,121.276606,11.466370,185.738690,326.979869,322.005294,78.149201,41.564297,59.946159,74.879489,8.832427,0.049999,0.053904,0.076400,0.009583,0.045695,0.067866,0.087539,0.006672,0.153087,0.196674,0.261274,0.029518,0.145096,0.209762,0.268229,0.026072,0.408965,0.723592,0.712501,0.177547,0.092093,0.132244,0.165660,0.019926
51,59,3,11,C,11,C-11,2021-03-30 00:33:34 +02:00,1,0,,83,175.0408,16.3205,51.3855,0.826713,1.214097,1.199050,224651.98,52911.29,73149.42,547.2414,129.7804,178.8568,515.821098,481.604207,611.444796,1343.449134,1089.380585,1793.059823,1.269383,1.177401,1.491806,3.323118,2.667853,4.403739,201.0815,18.8009,56.6009,0.738545,1.291447,1.260220,60861.80,87197.08,30356.14,4636541.48,130.1111,186.7395,65.0151,9839.1028,32.75,11.01,3.54,5907.28,302.55,659.07,232.37,12943.59,23.351362,25.124612,35.669465,4.611423,21.410945,31.115241,40.569076,2.950003,72.561437,91.274258,122.097168,14.149603,68.600793,97.089860,125.084566,12.180830,182.864503,325.890918,322.472666,81.052412,43.825411,61.136658,78.113056,9.559989,0.049597,0.052997,0.075149,0.009913,0.045324,0.065866,0.085561,0.006427,0.153840,0.192970,0.258034,0.030511,0.145217,0.205615,0.264298,0.026380,0.389706,0.694624,0.686217,0.175657,0.092805,0.129520,0.165370,0.020655
